6.64707e-012	-4.27522e-012	-4959.1	-400.904	4959.1	400.904	400.904	-4959.1	-400.904	4959.1	
6.78503e-012	-4.35402e-012	-4958.69	-402.887	4958.69	402.887	402.887	-4958.69	-402.887	4958.69	
6.92518e-012	-4.43383e-012	-4958.28	-404.871	4958.28	404.871	404.871	-4958.28	-404.871	4958.28	
7.06754e-012	-4.51467e-012	-4957.87	-406.854	4957.87	406.854	406.854	-4957.87	-406.854	4957.87	
7.21214e-012	-4.59652e-012	-4957.46	-408.837	4957.46	408.837	408.837	-4957.46	-408.837	4957.46	
7.359e-012	-4.67941e-012	-4957.04	-410.82	4957.04	410.82	410.82	-4957.04	-410.82	4957.04	
7.50815e-012	-4.76334e-012	-4956.63	-412.803	4956.63	412.803	412.803	-4956.63	-412.803	4956.63	
7.65962e-012	-4.84831e-012	-4956.21	-414.785	4956.21	414.785	414.785	-4956.21	-414.785	4956.21	
7.81342e-012	-4.93434e-012	-4955.79	-416.768	4955.79	416.768	416.768	-4955.79	-416.767	4955.79	
7.96958e-012	-5.02142e-012	-4955.37	-418.75	4955.37	418.75	418.75	-4955.37	-418.75	4955.37	
8.12813e-012	-5.10957e-012	-4954.94	-420.732	4954.94	420.732	420.732	-4954.94	-420.732	4954.94	
8.2891e-012	-5.19879e-012	-4954.51	-422.714	4954.51	422.714	422.714	-4954.51	-422.714	4954.51	
8.4525e-012	-5.28909e-012	-4954.09	-424.695	4954.09	424.695	424.695	-4954.09	-424.695	4954.09	
8.61838e-012	-5.38047e-012	-4953.65	-426.677	4953.65	426.677	426.677	-4953.65	-426.677	4953.65	
8.78674e-012	-5.47294e-012	-4953.22	-428.658	4953.22	428.658	428.658	-4953.22	-428.658	4953.22	
8.95762e-012	-5.56652e-012	-4952.79	-430.639	4952.79	430.639	430.639	-4952.79	-430.639	4952.79	
9.13104e-012	-5.66119e-012	-4952.35	-432.62	4952.35	432.62	432.62	-4952.35	-432.62	4952.35	
9.30704e-012	-5.75698e-012	-4951.91	-434.601	4951.91	434.601	434.601	-4951.91	-434.601	4951.91	
9.48563e-012	-5.85388e-012	-4951.47	-436.582	4951.47	436.582	436.582	-4951.47	-436.582	4951.47	
9.66685e-012	-5.95191e-012	-4951.03	-438.562	4951.03	438.562	438.562	-4951.03	-438.562	4951.03	
9.85072e-012	-6.05107e-012	-4950.58	-440.543	4950.58	440.543	440.543	-4950.58	-440.543	4950.58	
1.00373e-011	-6.15136e-012	-4950.14	-442.523	4950.14	442.523	442.523	-4950.14	-442.523	4950.14	
1.02265e-011	-6.2528e-012	-4949.69	-444.503	4949.69	444.503	444.503	-4949.69	-444.503	4949.69	
1.04185e-011	-6.35538e-012	-4949.24	-446.482	4949.24	446.482	446.482	-4949.24	-446.482	4949.24	
1.06133e-011	-6.45912e-012	-4948.78	-448.462	4948.78	448.462	448.462	-4948.78	-448.462	4948.78	
1.08108e-011	-6.56402e-012	-4948.33	-450.441	4948.33	450.441	450.441	-4948.33	-450.441	4948.33	
1.10112e-011	-6.67009e-012	-4947.87	-452.421	4947.87	452.421	452.421	-4947.87	-452.421	4947.87	
1.12144e-011	-6.77733e-012	-4947.41	-454.4	4947.41	454.4	454.4	-4947.41	-454.4	4947.41	
1.14205e-011	-6.88575e-012	-4946.95	-456.378	4946.95	456.378	456.378	-4946.95	-456.378	4946.95	
1.16294e-011	-6.99536e-012	-4946.49	-458.357	4946.49	458.357	458.357	-4946.49	-458.357	4946.49	
1.18414e-011	-7.10616e-012	-4946.02	-460.336	4946.02	460.336	460.336	-4946.02	-460.336	4946.02	
1.20562e-011	-7.21816e-012	-4945.56	-462.314	4945.56	462.314	462.314	-4945.56	-462.314	4945.56	
1.22741e-011	-7.33136e-012	-4945.09	-464.292	4945.09	464.292	464.292	-4945.09	-464.292	4945.09	
1.2495e-011	-7.44577e-012	-4944.62	-466.27	4944.62	466.27	466.27	-4944.62	-466.27	4944.62	
1.27189e-011	-7.5614e-012	-4944.14	-468.248	4944.14	468.248	468.247	-4944.14	-468.247	4944.14	
1.29459e-011	-7.67825e-012	-4943.67	-470.225	4943.67	470.225	470.225	-4943.67	-470.225	4943.67	
1.31761e-011	-7.79632e-012	-4943.19	-472.202	4943.19	472.202	472.202	-4943.19	-472.202	4943.19	
1.34093e-011	-7.91563e-012	-4942.71	-474.179	4942.71	474.179	474.179	-4942.71	-474.179	4942.71	
