542.621	-6946.7	0.0151321	-0.0350846	3526.34	5275.41	
544.605	-6946.31	0.0152466	-0.0353407	3524.46	5276.23	
546.59	-6945.92	0.0153617	-0.0355977	3522.58	5277.05	
548.574	-6945.53	0.0154772	-0.0358556	3520.7	5277.86	
550.559	-6945.13	0.0155931	-0.0361144	3518.82	5278.68	
552.543	-6944.73	0.0157095	-0.0363742	3516.94	5279.5	
554.527	-6944.33	0.0158264	-0.0366349	3515.05	5280.31	
556.511	-6943.93	0.0159437	-0.0368965	3513.17	5281.12	
558.495	-6943.53	0.0160615	-0.037159	3511.29	5281.93	
560.479	-6943.13	0.0161798	-0.0374224	3509.4	5282.74	
562.463	-6942.72	0.0162985	-0.0376868	3507.52	5283.55	
564.446	-6942.32	0.0164176	-0.0379521	3505.63	5284.35	
566.43	-6941.91	0.0165373	-0.0382183	3503.74	5285.16	
568.413	-6941.5	0.0166574	-0.0384854	3501.85	5285.96	
570.396	-6941.09	0.0167779	-0.0387534	3499.96	5286.76	
572.379	-6940.68	0.0168989	-0.0390224	3498.07	5287.56	
574.362	-6940.27	0.0170204	-0.0392923	3496.18	5288.36	
576.345	-6939.85	0.0171424	-0.0395631	3494.28	5289.16	
578.328	-6939.44	0.0172648	-0.0398348	3492.39	5289.96	
580.31	-6939.02	0.0173876	-0.0401074	3490.49	5290.75	
582.293	-6938.6	0.017511	-0.040381	3488.6	5291.54	
584.275	-6938.18	0.0176348	-0.0406555	3486.7	5292.33	
586.258	-6937.76	0.017759	-0.0409309	3484.8	5293.12	
588.24	-6937.33	0.0178837	-0.0412072	3482.9	5293.91	
590.222	-6936.91	0.0180089	-0.0414844	3481.01	5294.7	
592.204	-6936.48	0.0181346	-0.0417626	3479.1	5295.49	
594.185	-6936.06	0.0182607	-0.0420416	3477.2	5296.27	
596.167	-6935.63	0.0183873	-0.0423216	3475.3	5297.05	
598.149	-6935.2	0.0185143	-0.0426025	3473.4	5297.83	
600.13	-6934.76	0.0186419	-0.0428844	3471.49	5298.61	
602.111	-6934.33	0.0187698	-0.0431671	3469.59	5299.39	
604.092	-6933.9	0.0188983	-0.0434508	3467.68	5300.17	
606.073	-6933.46	0.0190272	-0.0437354	3465.77	5300.95	
608.054	-6933.02	0.0191566	-0.0440209	3463.86	5301.72	
610.035	-6932.58	0.0192864	-0.0443073	3461.95	5302.49	
612.016	-6932.14	0.0194168	-0.0445946	3460.04	5303.26	
613.996	-6931.7	0.0195476	-0.0448829	3458.13	5304.03	
615.977	-6931.26	0.0196788	-0.045172	3456.22	5304.8	
617.957	-6930.81	0.0198105	-0.0454621	3454.31	5305.57	
619.937	-6930.37	0.0199427	-0.0457531	3452.39	5306.33	
621.917	-6929.92	0.0200754	-0.0460451	3450.48	5307.1	
623.897	-6929.47	0.0202085	-0.0463379	3448.56	5307.86	
625.877	-6929.02	0.0203421	-0.0466317	3446.64	5308.62	
627.856	-6928.57	0.0204762	-0.0469263	3444.73	5309.38	
629.836	-6928.11	0.0206108	-0.0472219	3442.81	5310.14	
631.815	-6927.66	0.0207458	-0.0475184	3440.89	5310.89	
633.794	-6927.2	0.0208813	-0.0478159	3438.97	5311.65	
635.773	-6926.75	0.0210172	-0.0481142	3437.05	5312.4	
637.752	-6926.29	0.0211537	-0.0484135	3435.12	5313.15	
639.731	-6925.83	0.0212906	-0.0487136	3433.2	5313.91	
641.71	-6925.36	0.021428	-0.0490147	3431.27	5314.65	
643.688	-6924.9	0.0215658	-0.0493167	3429.35	5315.4	
645.667	-6924.43	0.0217041	-0.0496197	3427.42	5316.15	
647.645	-6923.97	0.0218429	-0.0499235	3425.5	5316.89	
649.623	-6923.5	0.0219822	-0.0502282	3423.57	5317.64	
